"sales_detail_id","transaction_id","product_id","quantity","price"
68688,54837,60,1,"3.75"
68689,54837,50,1,"2.5"
68690,54839,40,1,"3.75"
68691,54840,57,1,"3.1"
68692,54840,38,1,"3.75"
68693,54841,41,1,"4.25"
68694,54842,34,1,"2.45"
68695,54843,26,1,"3"
68696,54844,58,1,"3.5"
68697,54844,71,1,"3.75"
68698,54844,36,1,"3.75"
68699,54846,47,1,"3"
68700,54847,40,1,"3.75"
68701,54849,71,1,"3.75"
68702,54855,56,1,"2.55"
68703,54855,70,1,"3.25"
68704,54857,35,1,"3.1"
68705,54857,50,1,"2.5"
68706,54857,59,1,"4.5"
68707,54859,61,1,"4.75"
68708,54859,61,1,"4.75"
68709,54861,30,1,"3"
68710,54863,74,1,"3.5"
68711,54866,41,1,"4.25"
68712,54867,62,1,"3"
68713,54867,31,1,"2.2"
68714,54869,72,1,"3.25"
68715,54869,77,1,"3"
68716,54870,70,1,"3.25"
68717,54872,26,1,"3"
68718,54874,49,1,"3"
68719,54875,44,1,"2.5"
68720,54875,45,1,"3"
68721,54876,54,1,"2.5"
68722,54877,43,1,"3"
68723,54878,27,1,"3.5"
68724,54878,55,1,"4"
68725,54879,66,1,"4.95"
68726,54879,78,1,"4.5"
68727,54880,36,1,"3.75"
68728,54880,55,1,"4"
68729,54881,77,1,"3"
68730,54882,77,1,"3"
68731,54883,73,1,"3.75"
68732,54884,45,1,"3"
68733,54886,45,1,"3"
68734,54887,47,1,"3"
68735,54887,76,1,"3.5"
68736,54887,41,1,"4.25"
68737,54890,79,1,"3.75"
68738,54891,28,1,"2"
68739,54891,76,1,"3.5"
68740,54891,59,1,"4.5"
68741,54892,76,1,"3.5"
68742,54893,56,1,"2.55"
68743,54894,26,1,"3"
68744,54894,50,1,"2.5"
68745,54895,46,1,"2.5"
68746,54896,77,1,"3"
68747,54898,74,1,"3.5"
68748,54898,76,1,"3.5"
68749,54900,40,1,"3.75"
68750,54901,77,1,"3"
68751,54902,59,1,"4.5"
68752,54902,36,1,"3.75"
68753,54902,40,1,"3.75"
68754,54903,76,1,"3.5"
68755,54904,44,1,"2.5"
68756,54904,22,1,"2"
68757,54905,34,1,"2.45"
68758,54906,22,1,"2"
68759,54906,60,1,"3.75"
68760,54907,33,1,"3.5"
68761,54908,62,1,"3"
68762,54908,72,1,"3.25"
68763,54908,34,1,"2.45"
68764,54910,32,1,"3"
68765,54910,37,1,"3"
68766,54910,43,1,"3"
68767,54911,40,1,"3.75"
68768,54912,50,1,"2.5"
68769,54915,23,1,"2.5"
68770,54916,66,1,"4.95"
68771,54916,77,1,"3"
68772,54917,53,1,"3"
68773,54918,24,1,"3"
68774,54918,26,1,"3"
68775,54918,24,1,"3"
68776,54920,79,1,"3.75"
68777,54921,37,1,"3"
68778,54922,33,1,"3.5"
68779,54923,75,1,"3.5"
68780,54923,54,1,"2.5"
68781,54925,33,1,"3.5"
68782,54926,41,1,"4.25"
68783,54926,27,1,"3.5"
68784,54927,76,1,"3.5"
68785,54929,38,1,"3.75"
68786,54929,69,1,"3.25"
68787,54929,40,1,"3.75"
68788,54929,34,1,"2.45"
68789,54930,24,1,"3"
68790,54930,59,1,"4.5"
68791,54931,79,1,"3.75"
68792,54935,32,1,"3"
68793,54935,78,1,"4.5"
68794,54936,33,1,"3.5"
68795,54938,55,1,"4"
68796,54939,45,1,"3"
68797,54939,69,1,"3.25"
68798,54941,31,1,"2.2"
68799,54941,66,1,"4.95"
68800,54942,46,1,"2.5"
68801,54942,58,1,"3.5"
68802,54943,42,1,"2.5"
68803,54944,49,1,"3"
68804,54945,55,1,"4"
68805,54945,73,1,"3.75"
68806,54945,66,1,"4.95"
68807,54946,74,1,"3.5"
68808,54947,44,1,"2.5"
68809,54947,30,1,"3"
68810,54947,52,1,"2.5"
68811,54948,33,1,"3.5"
68812,54948,38,1,"3.75"
68813,54948,52,1,"2.5"
68814,54949,36,1,"3.75"
68815,54952,26,1,"3"
68816,54952,57,1,"3.1"
68817,54952,33,1,"3.5"
68818,54953,53,1,"3"
68819,54953,49,1,"3"
68820,54954,53,1,"3"
68821,54955,42,1,"2.5"
68822,54955,79,1,"3.75"
68823,54955,66,1,"4.95"
68824,54955,27,1,"3.5"
68825,54956,61,1,"4.75"
68826,54957,24,1,"3"
68827,54957,75,1,"3.5"
68828,54958,72,1,"3.25"
68829,54958,73,1,"3.75"
68830,54960,29,1,"2.5"
68831,54960,40,1,"3.75"
68832,54960,58,1,"3.5"
68833,54960,78,1,"4.5"
68834,54961,49,1,"3"
68835,54961,34,1,"2.45"
68836,54962,51,1,"3"
68837,54964,49,1,"3"
68838,54966,69,1,"3.25"
68839,54968,51,1,"3"
68840,54968,31,1,"2.2"
68841,54969,42,1,"2.5"
68842,54970,57,1,"3.1"
68843,54970,75,1,"3.5"
68844,54971,85,1,"6"
68845,54973,76,1,"3.5"
68846,54973,28,1,"2"
68847,54974,38,1,"3.75"
68848,54974,75,1,"3.5"
68849,54976,56,1,"2.55"
68850,54977,35,1,"3.1"
68851,54978,42,1,"2.5"
68852,54978,52,1,"2.5"
68853,54980,44,1,"2.5"
68854,54982,48,1,"2.5"
68855,54982,51,1,"3"
68856,54982,50,1,"2.5"
68857,54983,48,1,"2.5"
68858,54983,70,1,"3.25"
68859,54986,42,1,"2.5"
68860,54986,35,1,"3.1"
68861,54986,24,1,"3"
68862,54986,38,1,"3.75"
68863,54987,26,1,"3"
68864,54987,26,1,"3"
68865,54988,50,1,"2.5"
68866,54989,51,1,"3"
68867,54990,28,1,"2"
68868,54990,33,1,"3.5"
68869,54995,48,1,"2.5"
68870,54996,66,1,"4.95"
68871,54999,62,1,"3"
68872,54999,69,1,"3.25"
68873,55000,74,1,"3.5"
68874,55001,41,1,"4.25"
68875,55001,59,1,"4.5"
68876,55004,60,1,"3.75"
68877,55004,49,1,"3"
68878,55004,56,1,"2.55"
68879,55005,49,1,"3"
68880,55006,85,1,"6"
68881,55006,27,1,"3.5"
68882,55010,85,1,"6"
68883,55011,57,1,"3.1"
68884,55011,74,1,"3.5"
68885,55013,24,1,"3"
68886,55013,29,1,"2.5"
68887,55014,46,1,"2.5"
68888,55014,45,1,"3"
68889,55017,26,1,"3"
68890,55018,77,1,"3"
68891,55018,38,1,"3.75"
68892,55020,74,1,"3.5"
68893,55020,79,1,"3.75"
68894,55026,52,1,"2.5"
68895,55027,36,1,"3.75"
68896,55027,74,1,"3.5"
68897,55028,79,1,"3.75"
68898,55029,31,1,"2.2"
68899,55030,31,1,"2.2"
68900,55031,61,1,"4.75"
68901,55033,66,1,"4.95"
68902,55033,56,1,"2.55"
68903,55034,24,1,"3"
68904,55035,69,1,"3.25"
68905,55036,44,1,"2.5"
68906,55036,57,1,"3.1"
68907,55037,41,1,"4.25"
68908,55037,33,1,"3.5"
68909,55039,50,1,"2.5"
68910,55039,40,1,"3.75"
68911,55040,44,1,"2.5"
68912,55040,24,1,"3"
68913,55040,25,1,"2.2"
68914,55041,76,1,"3.5"
68915,55042,51,1,"3"
68916,55043,41,1,"4.25"
68917,55043,50,1,"2.5"
68918,55044,32,1,"3"
68919,55046,52,1,"2.5"
68920,55046,39,1,"4.25"
68921,55046,71,1,"3.75"
68922,55047,50,1,"2.5"
68923,55047,42,1,"2.5"
68924,55047,58,1,"3.5"
68925,55048,42,1,"2.5"
68926,55048,69,1,"3.25"
68927,55049,60,1,"3.75"
68928,55052,55,1,"4"
68929,55052,38,1,"3.75"
68930,55053,58,1,"3.5"
68931,55053,78,1,"4.5"
68932,55054,36,1,"3.75"
68933,55055,51,1,"3"
68934,55055,55,1,"4"
68935,55056,28,1,"2"
68936,55056,32,1,"3"
68937,55057,34,1,"2.45"
68938,55061,62,1,"3"
68939,55062,37,1,"3"
68940,55062,71,1,"3.75"
68941,55064,62,1,"3"
68942,55064,27,1,"3.5"
68943,55065,25,1,"2.2"
68944,55065,25,1,"2.2"
68945,55065,55,1,"4"
68946,55065,85,1,"6"
68947,55065,44,1,"2.5"
68948,55066,33,1,"3.5"
68949,55067,26,1,"3"
68950,55067,73,1,"3.75"
68951,55068,23,1,"2.5"
68952,55068,75,1,"3.5"
68953,55068,50,1,"2.5"
68954,55069,58,1,"3.5"
68955,55071,56,1,"2.55"
68956,55071,38,1,"3.75"
68957,55071,75,1,"3.5"
68958,55072,53,1,"3"
68959,55073,33,1,"3.5"
68960,55073,40,1,"3.75"
68961,55074,59,1,"4.5"
68962,55075,59,1,"4.5"
68963,55076,38,1,"3.75"
68964,55076,45,1,"3"
68965,55078,66,1,"4.95"
68966,55080,79,1,"3.75"
68967,55080,38,1,"3.75"
68968,55081,23,1,"2.5"
68969,55081,87,1,"3"
68970,55082,38,1,"3.75"
68971,55083,59,1,"4.5"
68972,55083,41,1,"4.25"
68973,55084,76,1,"3.5"
68974,55085,25,1,"2.2"
68975,55086,54,1,"2.5"
68976,55086,66,1,"4.95"
68977,55088,24,1,"3"
68978,55088,50,1,"2.5"
68979,55089,50,1,"2.5"
68980,55090,66,1,"4.95"
68981,55090,56,1,"2.55"
68982,55095,59,1,"4.5"
68983,55095,46,1,"2.5"
68984,55097,76,1,"3.5"
68985,55098,23,1,"2.5"
68986,55098,70,1,"3.25"
68987,55099,47,1,"3"
68988,55099,74,1,"3.5"
68989,55099,30,1,"3"
68990,55100,85,1,"6"
68991,55101,66,1,"4.95"
68992,55102,75,1,"3.5"
68993,55102,39,1,"4.25"
68994,55104,33,1,"3.5"
68995,55105,48,1,"2.5"
68996,55105,50,1,"2.5"
68997,55106,59,1,"4.5"
68998,55107,28,1,"2"
68999,55108,61,1,"4.75"
69000,55108,46,1,"2.5"
69001,55108,50,1,"2.5"
69002,55109,29,1,"2.5"
69003,55109,51,1,"3"
69004,55110,27,1,"3.5"
69005,55111,52,1,"2.5"
69006,55111,47,1,"3"
69007,55113,27,1,"3.5"
69008,55113,53,1,"3"
69009,55117,26,1,"3"
69010,55124,28,1,"2"
69011,55124,54,1,"2.5"
69012,55125,39,1,"4.25"
69013,55125,43,1,"3"
69014,55126,41,1,"4.25"
69015,55126,78,1,"4.5"
69016,55126,71,1,"3.75"
69017,55127,76,1,"3.5"
69018,55128,76,1,"3.5"
69019,55129,42,1,"2.5"
69020,55129,22,1,"2"
69021,55130,29,1,"2.5"
69022,55130,27,1,"3.5"
69023,55132,26,1,"3"
69024,55135,29,1,"2.5"
69025,55136,35,1,"3.1"
69026,55137,46,1,"2.5"
69027,55137,78,1,"4.5"
69028,55138,59,1,"4.5"
69029,55138,74,1,"3.5"
69030,55140,70,1,"3.25"
69031,55141,76,1,"3.5"
69032,55141,59,1,"4.5"
69033,55141,24,1,"3"
69034,55142,57,1,"3.1"
69035,55143,31,1,"2.2"
69036,55145,61,1,"4.75"
69037,55147,75,1,"3.5"
69038,55149,34,1,"2.45"
69039,55151,33,1,"3.5"
69040,55152,62,1,"3"
69041,55153,52,1,"2.5"
69042,55153,71,1,"3.75"
69043,55153,32,1,"3"
69044,55154,30,1,"3"
69045,55154,27,1,"3.5"
69046,55155,72,1,"3.25"
69047,55155,52,1,"2.5"
69048,55156,29,1,"2.5"
69049,55156,27,1,"3.5"
69050,55158,50,1,"2.5"
69051,55160,46,1,"2.5"
69052,55160,57,1,"3.1"
69053,55161,33,1,"3.5"
69054,55161,55,1,"4"
69055,55162,56,1,"2.55"
69056,55166,38,1,"3.75"
69057,55166,53,1,"3"
69058,55168,40,1,"3.75"
69059,55169,55,1,"4"
69060,55170,28,1,"2"
69061,55170,70,1,"3.25"
69062,55170,51,1,"3"
69063,55171,57,1,"3.1"
69064,55172,33,1,"3.5"
69065,55172,57,1,"3.1"
69066,55172,36,1,"3.75"
69067,55174,38,1,"3.75"
69068,55175,38,1,"3.75"
69069,55176,27,1,"3.5"
69070,55177,57,1,"3.1"
69071,55177,75,1,"3.5"
69072,55177,41,1,"4.25"
69073,55179,33,1,"3.5"
69074,55179,69,1,"3.25"
69075,55179,45,1,"3"
69076,55180,59,1,"4.5"
69077,55180,73,1,"3.75"
69078,55181,43,1,"3"
69079,55181,74,1,"3.5"
69080,55181,71,1,"3.75"
69081,55182,58,1,"3.5"
69082,55182,38,1,"3.75"
69083,55183,26,1,"3"
69084,55183,57,1,"3.1"
69085,55184,49,1,"3"
69086,55185,77,1,"3"
69087,55188,50,1,"2.5"
69088,55189,56,1,"2.55"
69089,55189,52,1,"2.5"
69090,55189,56,1,"2.55"
69091,55192,30,1,"3"
69092,55192,35,1,"3.1"
69093,55192,59,1,"4.5"
69094,55194,60,1,"3.75"
69095,55194,56,1,"2.55"
69096,55196,47,1,"3"
69097,55196,60,1,"3.75"
69098,55197,57,1,"3.1"
69099,55198,72,1,"3.25"
69100,55199,25,1,"2.2"
69101,55199,53,1,"3"
69102,55200,40,1,"3.75"
69103,55200,39,1,"4.25"
69104,55200,35,1,"3.1"
69105,55201,40,1,"3.75"
69106,55201,47,1,"3"
69107,55201,71,1,"3.75"
69108,55202,35,1,"3.1"
69109,55203,35,1,"3.1"
69110,55205,45,1,"3"
69111,55205,70,1,"3.25"
69112,55207,75,1,"3.5"
69113,55208,42,1,"2.5"
69114,55209,79,1,"3.75"
69115,55211,37,1,"3"
69116,55211,53,1,"3"
69117,55212,23,1,"2.5"
69118,55213,39,1,"4.25"
69119,55213,40,1,"3.75"
69120,55214,62,1,"3"
69121,55215,57,1,"3.1"
69122,55217,40,1,"3.75"
69123,55218,60,1,"3.75"
69124,55219,50,1,"2.5"
69125,55219,23,1,"2.5"
69126,55220,23,1,"2.5"
69127,55221,75,1,"3.5"
69128,55223,78,1,"4.5"
69129,55224,38,1,"3.75"
69130,55226,32,1,"3"
69131,55226,69,1,"3.25"
69132,55227,62,1,"3"
69133,55229,42,1,"2.5"
69134,55231,59,1,"4.5"
69135,55233,26,1,"3"
69136,55234,39,1,"4.25"
69137,55234,48,1,"2.5"
69138,55237,47,1,"3"
69139,55237,41,1,"4.25"
69140,55240,22,1,"2"
69141,55240,61,1,"4.75"
69142,55240,37,1,"3"
69143,55241,74,1,"3.5"
69144,55242,85,1,"6"
69145,55247,25,1,"2.2"
69146,55247,56,1,"2.55"
69147,55248,73,1,"3.75"
69148,55249,26,1,"3"
69149,55250,29,1,"2.5"
69150,55250,45,1,"3"
69151,55251,77,1,"3"
69152,55253,22,1,"2"
69153,55253,37,1,"3"
69154,55254,53,1,"3"
69155,55255,76,1,"3.5"
69156,55256,35,1,"3.1"
69157,55257,32,1,"3"
69158,55257,43,1,"3"
69159,55257,74,1,"3.5"
69160,55259,55,1,"4"
69161,55259,48,1,"2.5"
69162,55260,29,1,"2.5"
69163,55261,26,1,"3"
69164,55261,72,1,"3.25"
69165,55262,60,1,"3.75"
69166,55262,28,1,"2"
69167,55263,30,1,"3"
69168,55263,27,1,"3.5"
69169,55263,42,1,"2.5"
69170,55263,78,1,"4.5"
69171,55264,66,1,"4.95"
69172,55265,61,1,"4.75"
69173,55265,27,1,"3.5"
69174,55265,25,1,"2.2"
69175,55266,51,1,"3"
69176,55268,62,1,"3"
69177,55268,74,1,"3.5"
69178,55270,36,1,"3.75"
69179,55271,52,1,"2.5"
69180,55271,48,1,"2.5"
69181,55272,49,1,"3"
69182,55273,48,1,"2.5"
69183,55273,50,1,"2.5"
69184,55273,22,1,"2"
69185,55275,26,1,"3"
69186,55276,37,1,"3"
69187,55276,59,1,"4.5"
69188,55277,31,1,"2.2"
69189,55278,22,1,"2"
69190,55278,74,1,"3.5"
69191,55278,27,1,"3.5"
69192,55278,56,1,"2.55"
69193,55279,85,1,"6"
69194,55280,25,1,"2.2"
69195,55280,70,1,"3.25"
69196,55281,51,1,"3"
69197,55281,59,1,"4.5"
69198,55282,26,1,"3"
69199,55283,54,1,"2.5"
69200,55283,85,1,"6"
69201,55283,27,1,"3.5"
69202,55283,22,1,"2"
69203,55285,37,1,"3"
69204,55285,79,1,"3.75"
69205,55287,28,1,"2"
69206,55290,29,1,"2.5"
69207,55290,46,1,"2.5"
69208,55291,70,1,"3.25"
69209,55292,51,1,"3"
69210,55292,38,1,"3.75"
69211,55293,61,1,"4.75"
69212,55293,44,1,"2.5"
69213,55295,51,1,"3"
69214,55295,45,1,"3"
69215,55295,30,1,"3"
69216,55295,57,1,"3.1"
69217,55296,43,1,"3"
69218,55296,87,1,"3"
69219,55296,60,1,"3.75"
69220,55297,52,1,"2.5"
69221,55297,38,1,"3.75"
69222,55297,24,1,"3"
69223,55298,43,1,"3"
69224,55298,50,1,"2.5"
69225,55298,87,1,"3"
69226,55299,56,1,"2.55"
69227,55299,23,1,"2.5"
69228,55301,33,1,"3.5"
69229,55303,52,1,"2.5"
69230,55304,75,1,"3.5"
69231,55305,35,1,"3.1"
69232,55307,54,1,"2.5"
69233,55307,43,1,"3"
69234,55307,76,1,"3.5"
69235,55308,73,1,"3.75"
69236,55308,79,1,"3.75"
69237,55309,38,1,"3.75"
69238,55309,55,1,"4"
69239,55309,37,1,"3"
69240,55309,30,1,"3"
69241,55310,46,1,"2.5"
69242,55310,40,1,"3.75"
69243,55311,72,1,"3.25"
69244,55312,32,1,"3"
69245,55316,60,1,"3.75"
69246,55317,35,1,"3.1"
69247,55318,26,1,"3"
69248,55318,61,1,"4.75"
69249,55319,51,1,"3"
69250,55320,50,1,"2.5"
69251,55320,58,1,"3.5"
69252,55320,60,1,"3.75"
69253,55322,69,1,"3.25"
69254,55323,32,1,"3"
69255,55324,54,1,"2.5"
69256,55324,75,1,"3.5"
69257,55325,47,1,"3"
69258,55325,79,1,"3.75"
69259,55326,29,1,"2.5"
69260,55326,42,1,"2.5"
69261,55327,51,1,"3"
69262,55327,29,1,"2.5"
69263,55329,31,1,"2.2"
69264,55329,58,1,"3.5"
69265,55329,45,1,"3"
69266,55329,71,1,"3.75"
69267,55331,58,1,"3.5"
69268,55331,69,1,"3.25"
69269,55334,38,1,"3.75"
69270,55335,37,1,"3"
69271,55335,56,1,"2.55"
69272,55335,73,1,"3.75"
69273,55337,56,1,"2.55"
69274,55338,40,1,"3.75"
69275,55339,47,1,"3"
69276,55339,85,1,"6"
69277,55340,43,1,"3"
69278,55340,74,1,"3.5"
69279,55341,60,1,"3.75"
69280,55342,53,1,"3"
69281,55342,74,1,"3.5"
69282,55342,40,1,"3.75"
69283,55343,38,1,"3.75"
69284,55343,44,1,"2.5"
69285,55343,52,1,"2.5"
69286,55344,59,1,"4.5"
69287,55345,73,1,"3.75"
69288,55345,53,1,"3"
69289,55347,32,1,"3"
69290,55347,79,1,"3.75"
69291,55348,40,1,"3.75"
69292,55348,73,1,"3.75"
69293,55350,31,1,"2.2"
69294,55351,50,1,"2.5"
69295,55352,32,1,"3"
69296,55352,70,1,"3.25"
69297,55353,35,1,"3.1"
69298,55354,85,1,"6"
69299,55354,27,1,"3.5"
69300,55355,78,1,"4.5"
69301,55355,48,1,"2.5"
69302,55355,54,1,"2.5"
69303,55356,31,1,"2.2"
69304,55356,72,1,"3.25"
69305,55356,40,1,"3.75"
69306,55357,23,1,"2.5"
69307,55358,29,1,"2.5"
69308,55358,79,1,"3.75"
69309,55358,76,1,"3.5"
69310,55359,46,1,"2.5"
69311,55362,59,1,"4.5"
69312,55363,60,1,"3.75"
69313,55363,43,1,"3"
69314,55363,40,1,"3.75"
69315,55363,27,1,"3.5"
69316,55364,70,1,"3.25"
69317,55365,46,1,"2.5"
69318,55365,37,1,"3"
69319,55366,53,1,"3"
69320,55368,24,1,"3"
69321,55369,28,1,"2"
69322,55371,22,1,"2"
69323,55373,62,1,"3"
69324,55375,48,1,"2.5"
69325,55375,47,1,"3"
69326,55375,27,1,"3.5"
69327,55377,25,1,"2.2"
69328,55378,54,1,"2.5"
69329,55379,28,1,"2"
69330,55381,46,1,"2.5"
69331,55382,73,1,"3.75"
69332,55385,40,1,"3.75"
69333,55385,37,1,"3"
69334,55386,73,1,"3.75"
69335,55386,52,1,"2.5"
69336,55387,52,1,"2.5"
69337,55388,39,1,"4.25"
69338,55389,37,1,"3"
69339,55391,29,1,"2.5"
69340,55393,37,1,"3"
69341,55393,27,1,"3.5"
69342,55394,43,1,"3"
69343,55396,87,1,"3"
69344,55398,36,1,"3.75"
69345,55398,28,1,"2"
69346,55399,31,1,"2.2"
69347,55399,69,1,"3.25"
69348,55400,34,1,"2.45"
69349,55400,74,1,"3.5"
69350,55402,72,1,"3.25"
69351,55404,27,1,"3.5"
69352,55404,79,1,"3.75"
69353,55404,74,1,"3.5"
69354,55407,50,1,"2.5"
69355,55407,55,1,"4"
69356,55407,32,1,"3"
69357,55410,36,1,"3.75"
69358,55410,76,1,"3.5"
69359,55411,28,1,"2"
69360,55412,41,1,"4.25"
69361,55412,41,1,"4.25"
69362,55413,61,1,"4.75"
69363,55415,29,1,"2.5"
69364,55415,59,1,"4.5"
69365,55417,35,1,"3.1"
69366,55417,75,1,"3.5"
69367,55418,35,1,"3.1"
69368,55419,59,1,"4.5"
69369,55420,25,1,"2.2"
69370,55420,37,1,"3"
69371,55420,78,1,"4.5"
69372,55420,41,1,"4.25"
69373,55421,52,1,"2.5"
69374,55421,59,1,"4.5"
69375,55421,57,1,"3.1"
69376,55422,54,1,"2.5"
69377,55423,39,1,"4.25"
69378,55423,57,1,"3.1"
69379,55424,53,1,"3"
69380,55425,44,1,"2.5"
69381,55425,31,1,"2.2"
69382,55426,26,1,"3"
69383,55429,72,1,"3.25"
69384,55430,76,1,"3.5"
69385,55431,44,1,"2.5"
69386,55431,70,1,"3.25"
69387,55431,32,1,"3"
69388,55432,79,1,"3.75"
69389,55433,32,1,"3"
69390,55433,29,1,"2.5"
69391,55434,58,1,"3.5"
69392,55435,38,1,"3.75"
69393,55436,37,1,"3"
69394,55436,79,1,"3.75"
69395,55436,77,1,"3"
69396,55438,53,1,"3"
69397,55438,25,1,"2.2"
69398,55439,39,1,"4.25"
69399,55439,54,1,"2.5"
69400,55439,87,1,"3"
69401,55440,24,1,"3"
69402,55441,55,1,"4"
69403,55444,36,1,"3.75"
69404,55444,58,1,"3.5"
69405,55446,61,1,"4.75"
69406,55446,27,1,"3.5"
69407,55446,61,1,"4.75"
69408,55447,37,1,"3"
69409,55450,43,1,"3"
69410,55450,50,1,"2.5"
69411,55452,48,1,"2.5"
69412,55452,72,1,"3.25"
69413,55453,76,1,"3.5"
69414,55453,79,1,"3.75"
69415,55454,60,1,"3.75"
69416,55454,28,1,"2"
69417,55455,60,1,"3.75"
69418,55455,62,1,"3"
69419,55455,73,1,"3.75"
69420,55456,32,1,"3"
69421,55457,44,1,"2.5"
69422,55457,69,1,"3.25"
69423,55457,49,1,"3"
69424,55459,46,1,"2.5"
69425,55460,28,1,"2"
69426,55461,25,1,"2.2"
69427,55461,38,1,"3.75"
69428,55461,77,1,"3"
69429,55462,40,1,"3.75"
69430,55463,32,1,"3"
69431,55464,61,1,"4.75"
69432,55466,77,1,"3"
69433,55466,29,1,"2.5"
69434,55466,55,1,"4"
69435,55467,57,1,"3.1"
69436,55472,32,1,"3"
69437,55472,23,1,"2.5"
69438,55472,50,1,"2.5"
69439,55472,44,1,"2.5"
69440,55472,22,1,"2"
69441,55472,48,1,"2.5"
69442,55472,76,1,"3.5"
69443,55473,27,1,"3.5"
69444,55473,22,1,"2"
69445,55480,58,1,"3.5"
69446,55480,36,1,"3.75"
69447,55482,26,1,"3"
69448,55482,28,1,"2"
69449,55483,28,1,"2"
69450,55483,71,1,"3.75"
69451,55484,59,1,"4.5"
69452,55484,35,1,"3.1"
69453,55484,61,1,"4.75"
69454,55485,34,1,"2.45"
69455,55487,87,1,"3"
69456,55488,23,1,"2.5"
69457,55488,37,1,"3"
69458,55489,52,1,"2.5"
69459,55489,50,1,"2.5"
69460,55489,66,1,"4.95"
69461,55491,34,1,"2.45"
69462,55492,51,1,"3"
69463,55492,27,1,"3.5"
69464,55493,43,1,"3"
69465,55493,48,1,"2.5"
69466,55494,78,1,"4.5"
69467,55494,25,1,"2.2"
69468,55495,49,1,"3"
69469,55495,39,1,"4.25"
69470,55496,50,1,"2.5"
69471,55499,23,1,"2.5"
69472,55499,33,1,"3.5"
69473,55499,29,1,"2.5"
69474,55500,48,1,"2.5"
69475,55500,56,1,"2.55"
69476,55500,76,1,"3.5"
69477,55500,24,1,"3"
69478,55501,74,1,"3.5"
69479,55502,70,1,"3.25"
69480,55503,47,1,"3"
69481,55503,78,1,"4.5"
69482,55503,30,1,"3"
69483,55505,41,1,"4.25"
69484,55505,87,1,"3"
69485,55505,35,1,"3.1"
69486,55506,49,1,"3"
69487,55506,69,1,"3.25"
69488,55507,39,1,"4.25"
69489,55508,85,1,"6"
69490,55508,51,1,"3"
69491,55508,61,1,"4.75"
69492,55509,58,1,"3.5"
69493,55509,50,1,"2.5"
69494,55510,47,1,"3"
69495,55511,87,1,"3"
69496,55512,30,1,"3"
69497,55512,59,1,"4.5"
69498,55512,77,1,"3"
69499,55512,44,1,"2.5"
69500,55513,29,1,"2.5"
69501,55514,45,1,"3"
69502,55514,52,1,"2.5"
69503,55515,30,1,"3"
69504,55515,72,1,"3.25"
69505,55516,43,1,"3"
69506,55516,37,1,"3"
69507,55516,57,1,"3.1"
69508,55516,52,1,"2.5"
69509,55516,40,1,"3.75"
69510,55517,87,1,"3"
69511,55517,69,1,"3.25"
69512,55520,72,1,"3.25"
69513,55521,51,1,"3"
69514,55521,43,1,"3"
69515,55523,70,1,"3.25"
69516,55524,38,1,"3.75"
69517,55524,69,1,"3.25"
69518,55524,74,1,"3.5"
69519,55526,48,1,"2.5"
69520,55527,42,1,"2.5"
69521,55528,25,1,"2.2"
69522,55529,25,1,"2.2"
69523,55529,72,1,"3.25"
69524,55529,77,1,"3"
69525,55530,27,1,"3.5"
69526,55531,77,1,"3"
69527,55531,37,1,"3"
69528,55532,41,1,"4.25"
69529,55532,71,1,"3.75"
69530,55534,73,1,"3.75"
69531,55535,37,1,"3"
69532,55538,73,1,"3.75"
69533,55538,77,1,"3"
69534,55540,49,1,"3"
69535,55540,25,1,"2.2"
69536,55541,26,1,"3"
69537,55541,40,1,"3.75"
69538,55541,50,1,"2.5"
69539,55541,85,1,"6"
69540,55543,38,1,"3.75"
69541,55543,77,1,"3"
69542,55544,29,1,"2.5"
69543,55546,85,1,"6"
69544,55547,39,1,"4.25"
69545,55548,78,1,"4.5"
69546,55549,62,1,"3"
69547,55551,57,1,"3.1"
69548,55552,76,1,"3.5"
69549,55555,73,1,"3.75"
69550,55556,27,1,"3.5"
69551,55556,29,1,"2.5"
69552,55559,35,1,"3.1"
69553,55559,26,1,"3"
69554,55561,38,1,"3.75"
69555,55562,53,1,"3"
69556,55563,30,1,"3"
69557,55563,28,1,"2"
69558,55565,26,1,"3"
69559,55565,28,1,"2"
69560,55565,35,1,"3.1"
69561,55566,41,1,"4.25"
69562,55566,36,1,"3.75"
69563,55567,79,1,"3.75"
69564,55569,57,1,"3.1"
69565,55569,77,1,"3"
69566,55571,58,1,"3.5"
69567,55573,76,1,"3.5"
69568,55574,56,1,"2.55"
69569,55575,78,1,"4.5"
69570,55576,29,1,"2.5"
69571,55576,40,1,"3.75"
69572,55579,37,1,"3"
69573,55581,71,1,"3.75"
69574,55582,58,1,"3.5"
69575,55583,75,1,"3.5"
69576,55584,32,1,"3"
69577,55585,48,1,"2.5"
69578,55586,56,1,"2.55"
69579,55586,70,1,"3.25"
69580,55588,61,1,"4.75"
69581,55588,79,1,"3.75"
69582,55588,62,1,"3"
69583,55589,32,1,"3"
69584,55589,47,1,"3"
69585,55592,75,1,"3.5"
69586,55592,23,1,"2.5"
69587,55594,76,1,"3.5"
69588,55594,25,1,"2.2"
69589,55595,49,1,"3"
69590,55597,71,1,"3.75"
69591,55598,38,1,"3.75"
69592,55600,57,1,"3.1"
69593,55600,58,1,"3.5"
69594,55600,69,1,"3.25"
